update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,128,454.78919391469424,0,0.0,0.0,0,0,0.0,0.0,0,0,2.816082715988159,0.041508015245199203,17.78805160522461,361.2472839355469,174.17303962825198,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,256,792.1137140918011,0,0.0,0.0,0,0,0.0,0.0,0,0,2.8432278633117676,-0.24755167961120605,47.6853141784668,2369.19287109375,386.2448199005077,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,384,852.3898247496992,0,0.0,0.0,0,0,0.0,0.0,0,0,2.8512399196624756,-0.7244253158569336,76.8718032836914,6185.0205078125,665.4122328380819,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,512,799.0755761946224,0,0.0,0.0,0,0,0.0,0.0,0,0,2.834669828414917,-1.008887529373169,108.57144165039062,12261.005859375,858.7487441176067,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,640,858.5195564048645,0,0.0,0.0,0,0,0.0,0.0,0,0,2.8479833602905273,-1.347305178642273,142.42190551757812,21259.384765625,1147.369613881516,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,768,988.8746258594871,1,0.0,0.0,0,0,0.0,0.0,0,0,2.814728260040283,-1.6159770488739014,178.55865478515625,33242.0078125,1681.1590919821817,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,896,907.086457507903,1,0.0,0.0,0,0,0.0,0.0,0,0,2.7682762145996094,-2.2287087440490723,211.0688934326172,46854.3671875,2000.0131883010624,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
