update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,128,535.7346188733695,0,0.0,0.0,0,0,0.0,0.0,0,0,2.816150665283203,0.034695979207754135,-2.3381686210632324,6.404542446136475,22.767665320986257,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,256,1027.0559679221317,0,0.0,0.0,0,0,0.0,0.0,0,0,2.8183412551879883,0.4800823926925659,-6.794312953948975,48.411869049072266,49.084421797843206,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,384,1072.8963816512587,0,0.0,0.0,0,0,0.0,0.0,0,0,2.7875964641571045,1.01071035861969,-10.926594734191895,124.98358917236328,96.70355978848013,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,512,1104.2273321870193,0,0.0,0.0,0,0,0.0,0.0,0,0,2.7828056812286377,1.3081920146942139,-14.547553062438965,220.42018127441406,120.38339124642599,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,640,1112.6466259219883,0,0.0,0.0,0,0,0.0,0.0,0,0,2.8150339126586914,1.1788628101348877,-17.934345245361328,338.1294250488281,118.7156950767256,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,768,1130.704452929692,0,0.0,0.0,0,0,0.0,0.0,0,0,2.6649341583251953,2.1735305786132812,-20.617002487182617,445.03436279296875,181.5377199307521,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,896,1117.1939661182014,0,0.0,0.0,0,0,0.0,0.0,0,0,2.731658935546875,1.96326744556427,-23.464702606201172,579.0851440429688,162.466637455118,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,1024,1146.1902151171232,1,0.0,0.0,0,0,0.0,0.0,0,0,2.695114850997925,2.3753631114959717,-27.209484100341797,776.7396850585938,213.55098614797342,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,1152,1106.635456303155,1,0.0,0.0,0,0,0.0,0.0,0,0,2.751183271408081,2.307690382003784,-30.139562606811523,956.1265258789062,226.0924099159609,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,1280,1141.928668663218,1,0.0,0.0,0,0,0.0,0.0,0,0,2.6121718883514404,3.3359878063201904,-33.65261459350586,1186.332275390625,293.1817993385437,0.0,0.0,0,0
11,1408,1112.4829295382397,1,0.0,0.0,0,0,0.0,0.0,0,0,2.6079862117767334,3.5386719703674316,-35.54230880737305,1331.2698974609375,313.8008852390622,0.0,0.0,0,0
12,1536,1160.7768740135348,1,0.0,0.0,0,0,0.0,0.0,0,0,2.592742443084717,3.753239631652832,-39.39413833618164,1627.320068359375,338.2137468757217,0.0,0.0,0,0
13,1664,1127.1578337409853,1,0.0,0.0,0,0,0.0,0.0,0,0,2.5975563526153564,3.8806045055389404,-42.44633483886719,1899.2962646484375,357.99436122191645,0.0,0.0,0,0
14,1792,1116.6757741650997,1,0.0,0.0,0,0,0.0,0.0,0,0,2.5529890060424805,4.211797714233398,-45.480831146240234,2168.89013671875,392.6101053163903,0.0,0.0,0,0
15,1920,1128.7883149677157,1,0.0,0.0,0,0,0.0,0.0,0,0,2.6000046730041504,4.1237874031066895,-47.140567779541016,2342.566162109375,394.2471039704931,0.0,0.0,0,0
16,2048,1141.4091224131407,1,0.0,0.0,0,0,0.0,0.0,0,0,2.581578493118286,4.395260334014893,-51.706871032714844,2797.466796875,415.47787347790876,0.0,0.0,0,0
17,2176,1122.3461462076693,2,0.0,0.0,0,0,0.0,0.0,0,0,2.592437982559204,4.381405830383301,-53.38606262207031,3013.66845703125,438.2655947263672,0.0,0.0,0,0
18,2304,1147.1380080297602,2,0.0,0.0,0,0,0.0,0.0,0,0,2.568425178527832,4.684616565704346,-55.8719482421875,3273.802734375,444.3856603474167,0.0,0.0,0,0
19,2432,915.657260588447,2,0.0,0.0,0,0,0.0,0.0,0,0,2.5099923610687256,5.009387493133545,-58.80482864379883,3651.15625,476.6681357379065,0.0,0.0,0,0
20,2560,1119.3905715060152,2,0.0,0.0,0,0,0.0,0.0,0,0,2.490072250366211,5.266097545623779,-60.940574645996094,3895.289306640625,486.4782785252827,0.0,0.0,0,0
21,2688,1078.1059970761644,2,0.0,0.0,0,0,0.0,0.0,0,0,2.4656662940979004,5.534055709838867,-62.92169189453125,4183.744140625,511.18268493085463,0.0,0.0,0,0
22,2816,1137.5564666670905,2,0.0,0.0,0,0,0.0,0.0,0,0,2.436939001083374,5.593713760375977,-65.69584655761719,4526.51123046875,527.9520956378327,0.0,0.0,0,0
23,2944,1114.1775558571683,2,0.0,0.0,0,0,0.0,0.0,0,0,2.4514875411987305,5.671522617340088,-68.21263885498047,4911.44287109375,560.8056025853102,0.0,0.0,0,0
24,3072,1137.49621167178,2,0.0,0.0,0,0,0.0,0.0,0,0,2.4278109073638916,5.810770511627197,-71.01322174072266,5290.5703125,602.8760590296955,0.0,0.0,0,0
25,3200,1107.832031266121,3,0.0,0.0,0,0,0.0,0.0,0,0,2.4323248863220215,5.9633684158325195,-72.9189224243164,5618.2080078125,616.5024587303624,0.0,0.0,0,0
26,3328,1133.4664375261266,3,0.0,0.0,0,0,0.0,0.0,0,0,2.4040110111236572,6.150992393493652,-76.4510269165039,6130.49267578125,704.5019760570949,0.0,0.0,0,0
27,3456,1130.7330301875108,3,0.0,0.0,0,0,0.0,0.0,0,0,2.4711530208587646,6.309908390045166,-79.17593383789062,6617.7470703125,685.2405877517572,0.0,0.0,0,0
28,3584,1136.4030904049278,3,0.0,0.0,0,0,0.0,0.0,0,0,2.4649879932403564,6.438450336456299,-81.87751007080078,7038.6455078125,675.9771256107612,0.0,0.0,0,0
29,3712,1123.210249822691,3,0.0,0.0,0,0,0.0,0.0,0,0,2.425096035003662,6.525950908660889,-82.88154602050781,7256.6875,670.672948166856,0.0,0.0,0,0
30,3840,1114.4574110555018,3,0.0,0.0,0,0,0.0,0.0,0,0,2.3975133895874023,6.6284637451171875,-85.3938217163086,7652.27490234375,699.7606230228406,0.0,0.0,0,0
31,3968,1137.7179815378356,3,0.0,0.0,0,0,0.0,0.0,0,0,2.3657875061035156,6.768991947174072,-87.26173400878906,8043.05859375,752.554536282607,0.0,0.0,0,0
32,4096,1137.910895202245,3,0.0,0.0,0,0,0.0,0.0,0,0,2.371289014816284,6.814432144165039,-89.81517028808594,8466.2470703125,762.0667134362116,0.0,0.0,0,0
33,4224,1118.646533133026,4,0.0,0.0,0,0,0.0,0.0,0,0,2.330343246459961,6.912670612335205,-91.8971176147461,8928.73828125,804.929387786291,0.0,0.0,0,0
34,4352,1081.5288315874295,4,0.0,0.0,0,0,0.0,0.0,0,0,2.3365914821624756,7.01294469833374,-94.70548248291016,9415.306640625,854.0131250314744,0.0,0.0,0,0
35,4480,1190.77341696628,4,0.0,0.0,0,0,0.0,0.0,0,0,2.186284065246582,7.234027862548828,-95.7777099609375,9693.9541015625,989.9365044665501,0.0,0.0,0,0
36,4608,1162.7151096182042,4,0.0,0.0,0,0,0.0,0.0,0,0,2.16361141204834,7.449757099151611,-98.69486999511719,10232.8427734375,854.761692506906,0.0,0.0,0,0
37,4736,1111.177390278482,4,0.0,0.0,0,0,0.0,0.0,0,0,2.111359119415283,7.578547477722168,-98.83383178710938,10332.12109375,827.1991677617126,0.0,0.0,0,0
38,4864,1183.2022285694136,4,0.0,0.0,0,0,0.0,0.0,0,0,2.046398639678955,7.656561374664307,-100.72946166992188,10653.19921875,819.8941175133386,0.0,0.0,0,0
39,4992,1155.3362944599387,4,0.0,0.0,0,0,0.0,0.0,0,0,2.0851495265960693,7.709434509277344,-101.69315338134766,10927.26171875,821.6791833153352,0.0,0.0,0,0
40,5120,927.464049103495,4,0.0,0.0,0,0,0.0,0.0,0,0,1.9885563850402832,7.796058177947998,-104.1239242553711,11384.3212890625,842.1970087870677,0.0,0.0,0,0
41,5248,1103.0090665724329,4,0.0,0.0,0,0,0.0,0.0,0,0,1.9452943801879883,7.871850967407227,-104.45791625976562,11533.375,862.3789986142151,0.0,0.0,0,0
42,5376,1182.7434614028905,5,0.0,0.0,0,0,0.0,0.0,0,0,1.873473048210144,7.9478864669799805,-108.0925064086914,12263.212890625,885.9828244610861,0.0,0.0,0,0
43,5504,1088.2217019663644,5,0.0,0.0,0,0,0.0,0.0,0,0,1.884717583656311,8.040704727172852,-108.98869323730469,12559.1591796875,889.1772210473044,0.0,0.0,0,0
44,5632,1213.788772580317,5,0.0,0.0,0,0,0.0,0.0,0,0,1.9385981559753418,8.132681846618652,-111.29574584960938,13007.3896484375,931.8734605417599,0.0,0.0,0,0
45,5760,1078.2943828845384,5,0.0,0.0,0,0,0.0,0.0,0,0,1.9441064596176147,8.215256690979004,-112.09605407714844,13279.46875,938.9389674512151,0.0,0.0,0,0
46,5888,1072.9328326441862,5,0.0,0.0,0,0,0.0,0.0,0,0,1.9134728908538818,8.326204299926758,-114.72408294677734,13829.572265625,1013.7676839510473,0.0,0.0,0,0
47,6016,1120.6944381820763,5,0.0,0.0,0,0,0.0,0.0,0,0,1.8731110095977783,8.507719039916992,-114.19529724121094,13796.8935546875,954.9568661393037,0.0,0.0,0,0
48,6144,1154.2334477094673,5,0.0,0.0,0,0,0.0,0.0,0,0,1.9324358701705933,8.55580997467041,-115.99281311035156,14127.2373046875,976.2482366108719,0.0,0.0,0,0
49,6272,1072.5212947665557,5,0.0,0.0,0,0,0.0,0.0,0,0,1.9515316486358643,8.653231620788574,-116.64126586914062,14391.4306640625,955.2420498590178,0.0,0.0,0,0
50,6400,1157.0643413492417,5,0.0,0.0,0,0,0.0,0.0,0,0,1.888451337814331,8.74744701385498,-117.96829986572266,14623.6787109375,963.8597648473989,0.0,0.0,0,0
51,6528,1138.8788616109782,6,0.0,0.0,0,0,0.0,0.0,0,0,1.9487054347991943,8.831117630004883,-118.29428100585938,14786.126953125,959.074267322443,0.0,0.0,0,0
52,6656,1082.846396501787,6,0.0,0.0,0,0,0.0,0.0,0,0,1.968064785003662,8.880253791809082,-121.30944061279297,15454.9677734375,980.5882385864801,0.0,0.0,0,0
53,6784,1087.205780384279,6,0.0,0.0,0,0,0.0,0.0,0,0,1.9346240758895874,8.975191116333008,-121.3565444946289,15578.6494140625,981.0260832885494,0.0,0.0,0,0
54,6912,1137.6239598409063,6,0.0,0.0,0,0,0.0,0.0,0,0,1.8992208242416382,9.04983139038086,-123.644287109375,16055.2646484375,1000.2899857020179,0.0,0.0,0,0
55,7040,1070.0288239807867,6,0.0,0.0,0,0,0.0,0.0,0,0,1.9273755550384521,9.121002197265625,-124.85814666748047,16490.814453125,1011.8651673399653,0.0,0.0,0,0
56,7168,1134.1871964474715,6,0.0,0.0,0,0,0.0,0.0,0,0,1.9171738624572754,9.19287395477295,-126.20894622802734,16736.033203125,1023.3028702845504,0.0,0.0,0,0
