update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,128,804.909949849699,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0771350860595703,0.14057928323745728,0.010371320880949497,0.0021105671767145395,0.09116652517313814,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,256,973.4069311634013,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0680962800979614,0.12749649584293365,0.023869790136814117,0.00024246987595688552,0.019552331182509344,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,384,912.8051483027433,0,0.0,0.0,0,0,0.0,0.0,0,0,1.06940495967865,0.08907739073038101,0.017436666414141655,0.0009498807485215366,0.042477919094827926,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,512,1053.359321136018,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0881158113479614,0.07922365516424179,0.012134510092437267,0.0003401672875043005,0.008553614296647579,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,640,1044.248081194736,0,0.0,0.0,0,0,0.0,0.0,0,0,1.092648983001709,0.07121793180704117,0.005869807209819555,0.0003781785781029612,0.011828408336412547,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,768,1042.5669859850743,0,0.0,0.0,0,0,0.0,0.0,0,0,1.095726728439331,0.05632228031754494,0.009827966801822186,0.000110807923192624,0.00490194213772122,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,896,1080.4427298102835,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0970524549484253,0.04182322695851326,0.008640669286251068,0.00010346001363359392,0.008667885251985,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,1024,1033.9671747227646,1,0.0,0.0,0,0,0.0,0.0,0,0,1.0975393056869507,0.02787581831216812,0.005333972163498402,9.057672286871821e-05,0.007971105385138743,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,1152,1086.772222953209,1,0.0,0.0,0,0,0.0,0.0,0,0,1.0980075597763062,0.02154054492712021,0.0028094712179154158,2.5597375497454777e-05,0.002825192328466585,0.0,0.0,0,0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,1280,1082.946872415532,1,0.0,0.0,0,0,0.0,0.0,0,0,1.098174810409546,0.016733326017856598,0.0031945290975272655,1.7793840015656315e-05,0.002760267185065481,0.0,0.0,0,0
11,1408,1098.5335286751406,1,0.0,0.0,0,0,0.0,0.0,0,0,1.098206639289856,0.011679444462060928,0.002222334733232856,2.0378869521664456e-05,0.003519171622880582,0.0,0.0,0,0
12,1536,1088.493082250661,1,0.0,0.0,0,0,0.0,0.0,0,0,1.0980817079544067,0.009069117717444897,0.001966239884495735,6.218364433152601e-05,0.0034927249889107116,0.0,0.0,0,0
13,1664,1098.9855214271824,1,0.0,0.0,0,0,0.0,0.0,0,0,1.0975978374481201,0.00452371034771204,0.0014293892309069633,0.00014831198495812714,0.005745433389600629,0.0,0.0,0,0
14,1792,1038.5676159819243,1,0.0,0.0,0,0,0.0,0.0,0,0,1.0972752571105957,0.004838068503886461,0.0019638300873339176,5.003867045161314e-05,0.0029442988642186998,0.0,0.0,0,0
15,1920,1092.8892435469425,1,0.0,0.0,0,0,0.0,0.0,0,0,1.0972516536712646,0.005393015220761299,-0.0033899538684636354,8.281084592454135e-05,0.003164878886450392,0.0,0.0,0,0
16,2048,1073.1515906251561,2,0.0,0.0,0,0,0.0,0.0,0,0,1.097415804862976,0.0076321689411997795,0.001302044722251594,5.361458897823468e-05,0.004142991646526522,0.0,0.0,0,0
17,2176,1069.6365588869917,2,0.0,0.0,0,0,0.0,0.0,0,0,1.0964795351028442,0.004689205437898636,0.001888139871880412,3.63743856723886e-05,0.0040344045361615675,0.0,0.0,0,0
18,2304,1022.1186970850238,2,0.0,0.0,0,0,0.0,0.0,0,0,1.0966988801956177,0.005439905449748039,-8.28536503831856e-05,0.00012202411744510755,0.005221786397031453,0.0,0.0,0,0
19,2432,1043.0004293454715,2,0.0,0.0,0,0,0.0,0.0,0,0,1.0971945524215698,0.005018036346882582,0.000558874337002635,1.9462991986074485e-05,0.0022456978060150243,0.0,0.0,0,0
20,2560,1000.9600190917972,2,0.0,0.0,0,0,0.0,0.0,0,0,1.0971803665161133,0.0024048183113336563,0.001201954553835094,1.639751462789718e-05,0.0021393422470433847,0.0,0.0,0,0
21,2688,1011.4163270919405,2,0.0,0.0,0,0,0.0,0.0,0,0,1.0965694189071655,0.0010692235082387924,2.1761319658253342e-05,2.020815918513108e-05,0.0016893838127123694,0.0,0.0,0,0
22,2816,1009.4082016744787,2,0.0,0.0,0,0,0.0,0.0,0,0,1.096198320388794,0.0015455639222636819,0.00025139906210824847,1.6707554095773958e-05,0.001854869091794648,0.0,0.0,0,0
23,2944,1046.1017242420758,2,0.0,0.0,0,0,0.0,0.0,0,0,1.0962868928909302,0.0007073447341099381,0.0003822950238827616,5.473584678838961e-05,0.0023532560425041774,0.0,0.0,0,0
24,3072,1038.0515360862814,3,0.0,0.0,0,0,0.0,0.0,0,0,1.0958610773086548,-0.0008220972376875579,-0.0001936963089974597,3.8137357478262857e-05,0.002019626330660985,0.0,0.0,0,0
25,3200,873.118419747304,3,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0925958156585693,0.10863873362541199,-0.11920687556266785,0.048679057508707047,0.06498379414177445,1.0,0.0,1.0,1.0
26,3328,1075.5336630826957,3,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0838485956192017,0.14645077288150787,0.010263217613101006,0.0043658665381371975,0.08632186823815434,1.0,0.0,1.0,1.0
27,3456,1025.1790904837833,3,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.066767692565918,0.11136393994092941,0.03949196636676788,0.0033634568098932505,0.06294094270837884,1.0,0.0,1.0,1.0
28,3584,1026.4472409270454,3,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.069600224494934,0.061095792800188065,0.015893496572971344,0.0005476599908433855,0.01676476102462852,1.0,0.0,1.0,1.0
29,3712,1075.8655826601712,3,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.068511724472046,0.03893803060054779,0.0066868579015135765,0.00016822390898596495,0.006296456904140077,1.0,0.0,1.0,1.0
30,3840,1068.4551081249974,3,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0744953155517578,0.03177510201931,0.009541249834001064,0.00031056691659614444,0.0048043492555350205,1.0,0.0,1.0,1.0
31,3968,1096.8681929808074,3,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.078344464302063,0.020863492041826248,0.005147393327206373,9.006020263768733e-05,0.004872755792968427,1.0,0.0,1.0,1.0
32,4096,1026.9891690673767,4,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0813276767730713,0.01851607672870159,0.003600521245971322,0.00020071516337338835,0.004878770109032688,1.0,0.0,1.0,1.0
33,4224,1095.0180242104082,4,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0856622457504272,0.0142038119956851,-0.0014180064899846911,8.703270577825606e-05,0.0036606523325448024,1.0,0.0,1.0,1.0
34,4352,1027.5021712877106,4,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0871398448944092,0.015914103016257286,-0.0007002789061516523,0.00018539695884101093,0.0036110020743026893,1.0,0.0,1.0,1.0
35,4480,1041.2021736685117,4,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0897350311279297,0.016760215163230896,0.0023324841167777777,6.066388959879987e-05,0.002722925515098133,1.0,0.0,1.0,1.0
36,4608,1032.432148859821,4,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.091654896736145,0.011482801288366318,0.0026374945882707834,2.6946829166263342e-05,0.0022595290597638524,1.0,0.0,1.0,1.0
37,4736,1090.1308512171993,4,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0931814908981323,0.008029578253626823,0.0025976658798754215,9.106398465519305e-06,0.0017458057397648676,1.0,0.0,1.0,1.0
38,4864,1027.956635456756,4,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0936311483383179,0.0070540583692491055,0.0015988254453986883,9.704819967737421e-05,0.0027788318544511898,1.0,0.0,1.0,1.0
39,4992,1063.5382381432537,4,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.0948034524917603,0.005824107211083174,-0.003659214358776808,0.00013652502093464136,0.004449068519341831,1.0,0.0,1.0,1.0
40,5120,1073.3682918344416,5,1.0,0.0,1.0,1.0,3105.0,0.0,3105.0,3105.0,1.095768690109253,0.007479221560060978,0.0004811703402083367,5.8523677580524236e-05,0.0037818639778106513,1.0,0.0,1.0,1.0
